Country,Year,Liver,Kidney,TBL,Melanoma,Leukemia,Breast,Prostate,Thyroid,Bladder,Uterine ,Ovarian ,Cervical ,NHlymphoma ,Pancreatic,CR,Electricity_Access,C02_Damage,NR_Depletion,Forest_Depletion,Emission_Damage,Expenditure,GDP,Continent,Final_Expenditure,Inflation,Renewable_Energy,C02_Annual,Income,Life_Expectancty,Population,Regime,Rural,NR_Rents,Urban,Regions
132,2013,20334,637,18785,146,3709,5797,2617,476,1232,504,1621,3362,1375,2886,8065,99.42706299,2.358740639,2.584609869,0.391870136,0.400878774,68.91573452,420333000000.0,1,16.36348545,2.184886185,22.95590019,286.069,3,75.378,68144519.0,1,53.807,2.73349511761347,46.193,1
132,2014,20798,670,19135,150,3746,5890,2764,477,1279,523,1674,3364,1428,3046,8308,99.48364258,2.447119389,2.656509781,0.514100297,0.389195122,69.51257507,407339000000.0,1,16.91636111,1.895141819,24.12770081,279.994,3,75.747,68438748.0,0,53.057,2.84291001004311,46.943,1
132,2015,21338,708,19591,156,3786,5978,2940,488,1341,543,1743,3351,1516,3211,8632,99.6,2.597638953,1.956992558,0.403382906,0.378302251,68.46585435,401296000000.0,1,17.12115127,-0.900424963,22.65279961,283.293,3,76.091,68714519.0,0,52.306,2.08841541685824,47.694,1
132,2016,22204,756,20448,162,3881,6204,3111,512,1419,570,1827,3425,1636,3438,9131,99.85212708,2.586712636,1.486899853,0.399137825,0.376625501,66.87463765,413366000000.0,1,16.86518276,0.188149704,22.43149948,281.705,3,76.403,68971313.0,0,51.552,1.59524315626506,48.448,1
132,2017,23015,793,21208,166,3953,6397,3266,531,1486,589,1907,3492,1685,3641,9550,99.9,2.520950635,1.635014509,0.458732726,0.367718308,65.22926703,456357000000.0,1,16.29840379,0.665631893,22.26580048,286.336,3,76.683,69209817.0,0,50.8,1.75363964993802,49.2,1
132,2018,23759,838,22172,170,4054,6623,3423,555,1558,612,1990,3578,1750,3895,10048,99.82,2.472840879,2.05120795,0.354973601,0.367718308,65.07679135,506611000000.0,1,16.17402843,1.063897542,23.72330093,292.453,3,76.931,69428454.0,0,50.051,2.15518218053842,49.949,1
133,2000,124,18,176,7,94,161,130,5,54,19,24,252,72,54,111,16.95623488,1.730981315,6.69257501,6.69257501,3.951434449,89.07737508,1491891108.0,0,12.48658632,1.862605955,77.11440277,1.331,1,,,1,67.093,,,6
133,2001,125,19,185,7,97,166,136,5,53,19,25,260,72,57,115,19.64577484,1.553381457,6.242049415,6.242049415,4.011750728,91.23892224,1482437752.0,0,13.4382823,3.919591337,82.06189728,1.159,1,53.554,5062571.0,1,66.644,6.65443652926221,33.356,6
133,2002,127,20,193,7,102,172,144,6,54,20,26,269,73,61,119,21.4203186,1.480501688,6.43432285,6.43432285,3.908263815,87.94417712,1706698099.0,0,10.57578852,3.059818575,78.67070007,1.322,1,53.71,5197040.0,1,66.191,6.88048667258713,33.809,6
133,2003,129,20,204,7,106,179,151,6,54,21,27,279,75,65,125,23.18539619,1.470863385,8.745010746,8.745010746,3.652125839,87.38777213,2115836353.0,0,10.85798489,-0.930000884,74.79560089,1.805,1,53.938,5330629.0,1,65.735,9.32247108810026,34.265,6
133,2004,130,21,211,7,107,183,158,6,54,22,28,283,75,67,128,24.93983459,1.385356674,5.830405887,5.764317878,3.662159893,88.6363255,2259992642.0,0,11.03509037,0.393078681,76.14450073,1.744,1,54.234,5467770.0,1,65.276,6.32158949505122,34.724,6
133,2005,132,21,220,7,110,189,166,6,54,23,29,292,76,70,132,26.68261147,1.385002405,6.171020064,5.588876632,3.803519733,94.06117225,2281482855.0,0,13.00166011,6.78292893,77.22669983,1.722,1,54.602,5611643.0,1,64.815,6.81858847721944,35.185,6
133,2006,134,22,228,8,112,196,173,6,54,24,30,300,77,73,137,27.9,1.292902007,7.323019823,5.37623244,3.678326725,96.83189964,2351584608.0,0,14.99835576,2.228977794,79.66190338,1.501,1,55.052,5762881.0,1,64.351,8.40075061617899,35.649,6
133,2007,137,22,238,8,116,207,180,6,55,25,32,315,79,78,143,30.14684677,1.376568838,9.070932615,6.992319577,3.637362548,98.3222119,2662612348.0,0,13.62726143,0.945673272,79.9414978,1.517,1,55.581,5920360.0,1,63.884,10.5624371178868,36.116,6
133,2008,139,23,251,8,121,220,190,7,56,27,34,331,82,83,150,31.88062286,1.368317121,10.35896658,6.556818791,3.421455593,96.44108044,3323677130.0,0,12.45385736,8.694828144,76.52410126,1.523,1,56.178,6083417.0,1,63.413,15.2159047251853,36.587,6
133,2009,142,25,264,9,127,234,200,7,58,28,37,347,86,88,158,33.62382126,2.295347649,10.46919254,6.660365838,3.255127371,93.5505143,3379258565.0,0,11.45161564,3.71360592,63.40039825,2.741,1,56.818,6250840.0,1,62.942,14.7343634622591,37.058,6
133,2010,146,26,277,9,131,246,211,7,60,29,39,359,88,94,165,30.79174368,2.210057464,8.945496021,5.728162116,3.10161853,93.94057793,3429461495.0,0,13.36283457,1.445945174,65.82830048,2.596,1,57.468,6421674.0,1,62.467,11.3076283053932,37.533,6
133,2011,150,27,286,9,134,259,219,7,59,30,41,371,91,99,171,39.7,1.799103506,12.71531771,5.437496377,2.773332749,95.11883175,3872459250.0,0,16.90079024,3.563514729,69.15930176,2.504,1,58.092,6595939.0,1,61.968,17.9246446700346,38.032,6
133,2012,153,27,294,10,136,272,226,8,59,31,43,381,93,104,177,38.97059631,1.928792371,16.76854619,6.873041163,2.794017428,90.68747971,3873308389.0,0,15.30212759,2.577181741,72.73970032,2.216,1,58.661,6773807.0,1,61.454,20.9832927236553,38.546,6
133,2013,156,28,302,10,137,283,233,8,60,32,45,388,94,109,183,40.80187988,1.902666954,12.70531013,6.311937942,2.655878883,90.22541491,4321655656.0,0,15.07952348,1.825394759,76.24449921,2.129,1,59.16,6954721.0,1,60.939,15.4968425463691,39.061,6
133,2014,161,29,315,10,142,299,244,8,62,34,49,402,98,116,192,45.7,1.885245568,11.21604024,6.605989424,2.551356901,90.11962728,4574986537.0,0,16.54294306,0.190875076,81.44020081,2.238,1,59.58,7137997.0,1,60.421,13.395071595914,39.579,6
133,2015,167,31,332,11,146,314,259,8,64,36,52,413,102,124,201,44.74192047,2.121145244,10.64710638,7.236055068,2.407110437,89.74377543,4180866177.0,0,17.989406,2.58390527,81.04389954,2.686,1,59.927,7323162.0,1,59.9,12.7280087176812,40.1,6
133,2016,174,32,349,11,152,336,271,9,67,37,56,432,106,133,213,46.84999847,2.37800215,10.42696901,7.340270514,2.396072985,91.65466225,6031632168.0,0,13.82500289,1.285246608,80.65720367,3.098,1,60.22,7509952.0,1,59.372,12.1029670301361,40.628,6
133,2017,182,34,368,12,157,359,285,9,70,40,61,451,111,144,225,48.0,2.426343039,9.192294341,6.889671311,2.357768081,89.27884566,6395472574.0,0,12.85193186,-0.980289496,77.73750305,3.049,1,60.489,7698476.0,1,58.838,10.3685041425984,41.162,6
133,2018,186,35,383,12,159,376,296,10,72,41,64,463,115,152,235,50.0,2.388709328,5.401489335,3.756647674,2.357768081,90.69208624,7112200725.0,0,14.93827661,0.928170504,75.08499908,3.167,1,60.76,7889095.0,1,58.298,6.17540913486715,41.702,6
134,2000,18,1,21,0,3,11,9,0,1,1,1,7,3,3,4,85.57647705,0.853297599,0.0,0.0,0.718690171,108.92158,204849612.6,4,17.98051637,6.327635514,2.476799965,0.095,2,,,4,76.988,,,5
134,2001,18,1,20,0,3,11,9,0,1,1,1,7,3,3,4,86.31700134,0.939198667,0.0,0.0,0.686524979,109.4709719,181116952.8,4,19.28943662,8.290283189,2.699399948,0.088,2,69.725,98482.0,4,76.959,0.0334836339695994,23.041,5
134,2002,18,1,21,0,3,11,9,0,1,1,1,7,3,3,4,87.04923248,1.1113826,0.0,0.0,0.642737381,114.015748,182763693.9,4,16.8999943,10.35906079,2.477400064,0.103,2,69.771,99023.0,4,76.931,0.0356624786992758,23.069,5
134,2003,18,1,21,0,3,11,10,0,1,1,1,7,3,3,4,87.77200317,1.212430568,0.0,0.0,0.634510273,113.0444525,202246959.7,4,16.84810956,11.63862196,2.012799978,0.117,2,69.803,99591.0,4,76.902,0.0416732269665525,23.098,5
134,2004,19,1,21,0,3,11,9,0,1,1,1,6,3,3,4,88.48413849,1.040560524,0.0,0.0,0.623001312,114.4931197,230657965.5,4,16.08042267,10.97340537,2.148600101,0.11,2,69.822,100214.0,4,76.873,0.0314037632662775,23.127,5
134,2005,18,1,20,0,3,11,9,0,1,1,1,6,3,3,4,89.18460846,1.011334122,0.0,0.0,0.601523917,117.5135577,261797606.1,4,15.60896677,8.665692211,2.170399904,0.114,2,69.836,100908.0,4,76.845,0.0235111997193969,23.155,5
134,2006,18,1,20,0,3,11,9,0,1,1,1,7,3,3,4,92.3,1.05624912,0.0,0.0,0.572992414,115.4671433,292232117.1,4,21.16623863,6.149116065,1.866899967,0.128,2,69.852,101714.0,4,76.816,0.0365612688064888,23.184,5
134,2007,18,1,20,0,3,11,9,0,1,1,1,7,3,3,4,90.56422424,0.963573095,0.0,0.0,0.556200269,120.9930718,298513956.2,4,18.23414497,5.842248749,2.170799971,0.114,2,69.878,102577.0,4,76.773,0.048160733811578,23.227,5
134,2008,18,1,21,0,3,12,9,0,1,1,1,7,4,3,4,91.25569153,0.925605047,0.0,0.0,0.517076266,122.6785994,344428609.0,4,18.64307056,10.44698751,1.988499999,0.121,2,69.921,103384.0,4,76.719,0.0556292226821784,23.281,5
134,2009,19,1,21,0,3,12,10,0,1,1,1,7,4,3,5,91.95658875,1.13094556,0.0,0.0,0.517944208,126.5963957,312377379.3,4,20.19557178,1.426859721,1.817399979,0.132,2,69.982,103897.0,4,76.665,0.0549399979843894,23.335,5
134,2010,19,1,21,0,3,12,10,0,1,1,1,7,4,3,5,92.67313385,0.884469206,0.0,0.0,0.512335928,116.8716631,366840012.4,4,18.17565263,3.534912392,1.007799983,0.117,2,70.059,103981.0,4,76.611,0.048507617519896,23.389,5
134,2011,19,1,22,0,3,12,10,0,1,1,2,7,4,3,5,92.17545611,0.717391241,0.0,0.0,0.476342564,111.8199224,414523388.5,4,17.68360006,6.27075303,1.13499999,0.103,2,70.148,103558.0,4,76.557,0.0474920058359862,23.443,5
134,2012,19,1,22,0,3,12,10,0,1,1,2,7,4,3,5,92.8,0.681569759,0.0,0.0,0.46662332,113.0321969,470714083.4,4,18.9309203,1.147538537,1.146900058,0.106,3,70.242,102736.0,4,76.565,0.0397730688257611,23.435,5
134,2013,19,1,22,0,3,13,10,0,1,1,2,7,4,3,5,94.96540833,0.795170085,0.0,0.0,0.459473403,,450643615.2,4,,0.775629322,1.575600028,0.114,3,70.335,101768.0,4,76.618,0.0398570249357016,23.382,5
134,2014,19,1,22,0,3,13,10,0,1,1,2,7,4,3,5,95.7744751,0.863371222,0.0,0.0,0.453811134,,439878828.0,4,,2.510876333,1.69749999,0.114,3,70.427,101023.0,4,76.672,0.051966983665136,23.328,5
134,2015,19,1,22,0,3,13,10,0,1,1,2,7,4,3,5,100.0,0.95288178,0.0,0.0,0.445965806,,437006227.2,4,,-1.05399832,1.879699945,0.121,2,70.517,100780.0,4,76.725,0.042138997026117,23.275,5
134,2016,19,1,22,0,3,13,10,0,1,1,2,7,4,3,5,97.02,1.090355597,0.0,0.0,0.420695798,,420540178.6,4,,2.578155152,1.975999951,0.128,3,70.607,101143.0,4,76.778,0.0471179142756193,23.222,5
134,2017,20,1,22,0,3,14,11,1,1,1,2,7,4,3,5,98.33101654,1.021133741,0.0,0.0,0.392010984,,460379145.0,4,,7.442245466,1.483800054,0.158,3,70.701,102002.0,4,76.831,0.05373967171173,23.169,5
134,2018,20,1,23,0,3,14,11,1,1,1,2,7,4,3,5,99.13130188,0.974679195,0.0,0.0,0.392010984,,489235527.4,4,,,1.708899975,0.165,3,70.801,103199.0,4,76.869,0.0405716362184802,23.131,5
135,2000,28,21,121,3,48,152,262,8,15,35,30,99,44,44,149,91.29,5.881107308,11.29115152,0.0,0.289780793,,8154338233.0,3,,3.555413197,0.761300027,24.191,3,,,2,44.095,,,3
135,2001,27,21,127,3,49,153,271,8,16,35,35,96,44,49,155,96.63881683,6.170864379,7.321108584,0.0,0.270402362,,8824873259.0,3,,5.536653263,0.705900013,26.57,3,69.65,1271627.0,2,44.282,10.1970607041468,55.718,3
135,2002,27,20,126,3,48,154,279,8,16,33,40,92,42,52,156,96.89418793,6.762413932,8.333542723,0.0,0.234973275,,9008273721.0,3,,4.150058617,0.688300014,28.591,3,69.903,1277210.0,2,44.47,11.4011674932707,55.53,3
135,2003,27,21,134,3,49,164,285,8,17,36,44,96,43,58,171,97.14009857,6.318448113,9.68684037,0.0,0.208738327,,11305459802.0,3,,3.811106244,0.596599996,32.25,3,70.164,1283564.0,2,44.657,12.2110577721102,55.343,3
135,2004,28,21,135,3,50,173,283,7,18,39,48,95,45,64,174,97.37535858,5.718617191,9.062122056,0.0,0.179176086,,13280275123.0,3,,3.72154939,0.602500021,32.574,3,70.428,1290115.0,2,44.845,12.6569309467063,55.155,3
135,2005,28,21,138,3,49,169,290,6,18,40,49,93,46,69,174,97.59896088,5.835851686,13.06306521,0.0,0.167390421,,15982282462.0,3,,6.874534596,0.54400003,37.943,3,70.691,1296497.0,2,45.033,17.1421956418352,54.967,3
135,2006,29,21,138,3,49,175,287,7,19,42,51,94,47,72,172,100.0,5.998650623,14.5949116,0.0,0.138553616,,18369361094.0,3,,8.329603515,0.54549998,42.414,0,70.952,1302552.0,2,45.221,18.6683812281693,54.779,3
135,2007,31,21,144,3,49,184,298,7,19,44,53,97,49,75,180,100.0,5.653098597,12.1855217,0.0,0.129693854,,21641620050.0,3,,7.894388348,0.445300013,45.236,0,71.21,1308450.0,2,45.41,15.1404884101712,54.59,3
135,2008,33,23,158,4,51,192,307,7,22,46,56,99,51,82,197,100.0,4.462648806,11.62549663,0.0,0.126201779,,27871587350.0,3,,12.03034455,0.462099999,44.095,0,71.464,1314449.0,2,45.598,14.5108975400614,54.402,3
135,2009,34,23,154,3,51,194,305,7,23,46,57,96,50,80,190,99.0,6.825110683,12.12999993,0.0,0.133362041,,19172165226.0,3,,6.978087253,0.486600012,44.219,0,71.71,1320921.0,2,45.787,14.651358301594,54.213,3
135,2010,36,24,159,4,51,197,309,7,24,50,57,98,48,80,194,100.0,6.492104927,11.03231335,0.0,0.133915983,,22157948396.0,3,,10.54920032,0.377200007,46.959,0,71.946,1328144.0,2,45.975,13.6165743047152,54.025,3
135,2011,36,24,159,4,52,198,312,7,25,50,59,94,49,78,192,100.0,6.185449815,12.5100699,0.0,0.142971635,,25433011405.0,3,,5.107132893,0.376300007,46.679,0,72.17,1336180.0,2,46.164,15.0498835063235,53.836,3
135,2012,37,24,156,4,51,197,313,7,24,50,58,94,46,77,191,100.0,6.009391634,13.06179411,0.0,0.142470373,,25763220107.0,3,,9.260281371,0.369599998,45.556,0,72.382,1344814.0,2,46.329,15.8723254186009,53.671,3
135,2013,39,25,161,4,52,203,326,8,25,52,59,97,49,83,200,100.0,5.85089424,12.10210549,0.0,0.147377298,,27268478565.0,3,,5.199817405,0.363400012,45.236,0,72.582,1353708.0,2,46.47,14.9840544337591,53.53,3
135,2014,41,26,167,4,53,208,338,8,26,55,60,99,50,87,210,100.0,6.013006501,9.333830717,0.0,0.163294583,,27615843098.0,3,,5.684418146,0.344900012,46.345,0,72.768,1362337.0,2,46.587,11.6761476673847,53.413,3
135,2015,42,27,172,4,54,212,351,8,27,56,59,101,52,92,219,100.0,6.528301443,5.024670205,0.0,0.150487057,,24959858249.0,3,,4.661215981,0.360300004,45.121,0,72.941,1370332.0,2,46.681,6.46306128495513,53.319,3
135,2016,44,28,178,4,55,218,365,9,28,59,60,104,53,98,230,100.0,7.167678687,3.439947101,0.0,0.15098549,,22386264807.0,3,,3.070667425,0.421799988,40.052,0,73.1,1377563.0,2,46.75,4.573401841298,53.25,3
135,2017,46,29,182,4,56,222,377,9,28,60,61,105,54,101,238,100.0,7.056840193,5.734271231,0.0,0.14842197,,22385426654.0,3,,1.880384402,0.411799997,39.968,0,73.245,1384060.0,2,46.795,6.88789509205099,53.205,3
135,2018,47,30,186,4,56,226,390,9,29,62,62,107,55,105,245,100.0,7.191723218,8.977894696,0.0,0.14842197,,23679919655.0,3,,1.018569302,0.454600006,37.866,0,73.38,1389841.0,2,46.816,10.2645014193786,53.184,3
136,2000,124,64,1531,23,265,597,262,28,303,41,108,119,96,175,598,94.8,1.802167923,3.154677291,0.073241199,0.588330538,77.27989291,21473261837.0,0,16.67119667,2.962307947,14.23659992,19.67,2,,,1,36.568,,,4
136,2001,129,66,1548,24,266,612,272,29,306,42,110,121,99,182,615,97.3,1.909135481,2.270878569,0.087306307,0.556542586,77.73952322,22066031834.0,0,16.57164277,1.983333333,14.22179985,20.545,2,73.415,9793915.0,1,36.182,2.7907876575545,63.818,4
136,2002,133,68,1564,24,267,628,281,30,308,43,113,123,101,191,632,97.8,1.894318285,2.38065964,0.085678098,0.534501321,79.9618251,23142153760.0,0,17.22672729,2.721032849,14.54850006,20.559,2,73.638,9871261.0,1,35.798,2.85437878348899,64.202,4
136,2003,138,70,1574,25,269,642,293,31,311,43,116,124,104,199,646,98.4,1.688460557,2.318222612,0.0909728,0.497801704,80.10018884,27453007373.0,0,17.20115794,2.712592475,14.12819958,20.925,2,73.842,9945282.0,1,35.415,2.78579799346999,64.585,4
136,2004,143,73,1585,26,270,656,302,33,310,44,119,126,107,211,661,99.0,1.641513603,2.872298147,0.070013388,0.459888246,79.22757058,31183059012.0,0,16.92238372,3.63228005,13.92230034,21.927,2,74.034,10022278.0,1,35.05,3.39092531016633,64.95,4
136,2005,146,77,1635,27,274,682,311,33,322,46,125,129,110,223,689,99.3,1.718692106,3.849653442,0.067238105,0.442581828,78.70721979,32273007554.0,0,16.91934752,2.017786414,14.1789999,22.269,2,74.217,10106778.0,1,34.763,4.56284075456223,65.237,4
136,2006,150,81,1680,27,278,706,320,34,331,47,131,131,114,236,716,99.4,1.715869814,4.508519276,0.07860747,0.442153235,78.43439796,34377310293.0,0,16.70899244,3.225253374,14.32180023,22.602,2,74.391,10201211.0,1,34.476,5.34612528666762,65.524,4
136,2007,154,85,1725,28,283,730,329,35,340,49,137,134,117,249,745,99.4,1.683125723,4.682530159,0.066215931,0.4164348,78.20694081,38914078352.0,0,16.64109737,2.966944325,14.32359982,23.684,2,74.558,10304729.0,1,34.191,5.68220599088343,65.809,4
136,2008,159,89,1776,29,287,756,339,37,351,51,143,137,121,262,776,99.4,1.574268229,8.039631109,0.101078332,0.404883461,77.50464963,44860969077.0,0,16.13259229,4.345028076,14.61100006,24.333,2,74.72,10414425.0,1,33.907,9.63690039840889,66.093,4
136,2009,163,93,1829,30,293,780,350,38,362,52,149,140,124,276,805,99.5,1.653786218,5.484028283,0.101262461,0.400856367,78.64860627,43454935940.0,0,16.63116168,3.664903306,16.07189941,24.322,2,74.88,10525691.0,1,33.624,6.76459773781242,66.376,4
136,2010,169,97,1889,30,299,805,363,39,375,54,156,143,128,291,838,99.5,1.880964895,4.80547691,0.119773795,0.407259783,79.52326955,44050929160.0,0,16.6170535,3.338979636,12.60630035,27.103,3,75.041,10635245.0,1,33.343,5.99877830351464,66.657,4
136,2011,175,102,1945,31,304,833,374,40,385,56,162,147,132,307,869,99.5,1.776568933,4.800688305,0.127094584,0.414920206,84.37175348,45810626509.0,0,18.00062643,3.24002842,13.24100018,25.524,3,75.206,10741872.0,1,33.062,6.52626700558156,66.938,4
136,2012,180,106,2004,32,308,858,386,41,397,58,169,150,136,322,901,99.5,1.944055745,5.048653715,0.238771777,0.391165607,84.99477787,45044138549.0,0,18.21960348,4.611844322,12.99969959,26.306,3,75.376,10846993.0,2,32.782,6.88998386526832,67.218,4
136,2013,186,111,2073,33,314,884,398,42,408,60,176,153,140,340,934,99.7,2.023136172,4.373718199,0.212843965,0.373922098,86.78124117,46251074044.0,0,18.64656875,5.316235313,13.16539955,26.866,3,75.552,10952949.0,2,32.505,5.96245295360916,67.495,4
136,2014,192,117,2140,34,319,912,410,43,421,62,184,156,144,359,969,99.8,2.112339647,3.235648993,0.316851198,0.364198781,87.80776873,47632390882.0,0,18.69363094,4.625550995,12.85599995,27.892,3,75.734,11063195.0,2,32.228,4.63890814170951,67.772,4
136,2015,198,123,2212,34,325,941,422,45,433,64,193,158,148,382,1005,99.9,2.515465266,1.539706323,0.31412401,0.364118119,90.86648593,43173531811.0,0,19.54357817,4.437371273,12.49699974,29.275,2,75.922,11179951.0,2,31.944,2.40392825371915,68.056,4
136,2016,204,129,2289,35,330,970,433,46,445,66,201,161,152,402,1041,100.0,2.650096125,1.319707476,0.246725839,0.354776682,92.31069764,41801284916.0,0,20.49300829,3.629399374,12.39459991,29.008,2,76.115,11303942.0,2,31.654,2.02598398625147,68.346,4
136,2017,209,134,2366,36,336,1001,445,47,457,68,210,164,156,423,1079,100.0,2.970297226,1.642901932,0.335183917,0.346197088,93.07350182,39802554352.0,0,20.88707693,5.308848396,11.82229996,29.62,2,76.31,11433438.0,2,31.358,2.48740473649166,68.642,4
136,2018,215,141,2448,37,341,1032,454,48,469,70,220,166,161,447,1118,99.8,3.213597824,1.685158387,0.177558721,0.346197088,92.41379756,39770478673.0,0,19.95136626,7.30759176,11.88679981,30.357,2,76.505,11565203.0,2,31.055,2.73905648950888,68.945,4
137,2000,1503,846,12410,332,4143,3089,2965,297,1556,518,1043,810,1745,2382,4892,,1.484680944,0.100816629,0.0,0.412463545,78.8738351,274303000000.0,1,11.92865718,54.91537058,17.2901001,229.791,3,,,2,35.259,,,4
137,2001,1571,884,12363,344,4053,3126,3519,302,1670,509,1040,792,1730,2475,4963,,1.918485914,0.095763347,0.0,0.410435558,77.48215752,201751000000.0,1,12.64592114,54.40018876,18.11689949,213.486,2,70.56,64192243.0,2,34.66,0.282118146010585,65.34,4
137,2002,1644,932,12511,357,3987,3129,4134,309,1799,500,1047,776,1731,2589,5084,,1.758502426,0.078408756,0.0,0.346782811,76.66456648,240253000000.0,1,12.83566599,44.96412095,17.49010086,220.978,2,71.078,65145357.0,2,34.026,0.204418426378943,65.974,4
137,2003,1695,974,12709,364,3931,3332,4293,313,1833,499,1062,769,1746,2709,5169,,1.483992045,0.069664807,0.0,0.305896042,77.90411826,314592000000.0,1,12.59041885,21.60243845,16.28899956,236.484,2,71.559,66089402.0,2,33.398,0.183249496296203,66.602,4
137,2004,1706,1019,13198,370,3905,3497,4460,317,1878,504,1085,766,1781,2863,5317,,1.231852783,0.080629483,0.0,0.264511237,76.59461693,408876000000.0,1,12.31520052,8.598261681,16.78140068,244.464,3,72.004,67010930.0,2,32.775,0.253982608493917,67.225,4
137,2005,1727,1057,14061,376,3879,3711,4505,324,1922,525,1129,782,1833,3056,5560,,1.10104149,0.093964248,0.0,0.233767912,75.58620762,506308000000.0,1,12.18597483,8.179160368,15.33880043,264.201,3,72.424,67903461.0,2,32.16,0.242455665596605,67.84,4
137,2006,1762,1100,15358,387,3861,3964,4454,337,1988,563,1188,815,1909,3316,5958,,1.161932455,0.148342478,0.0,0.216906238,74.62450704,557058000000.0,1,12.90752769,9.597242123,14.22669983,281.649,3,72.83,68756809.0,2,31.55,0.339577401582323,68.45,4
137,2007,1799,1142,16855,401,3844,4228,4238,353,2036,608,1255,856,1997,3595,6416,,1.084277038,0.150405278,0.0,0.209834848,75.47026747,681337000000.0,1,13.38969047,8.75618091,12.47739983,312.737,3,73.235,69581854.0,2,30.947,0.391747016331099,69.053,4
137,2008,1847,1184,18788,418,3878,4519,4187,371,2136,665,1337,911,2106,3914,6986,,0.997230637,0.192003778,0.0,0.221655129,74.67665834,770462000000.0,1,13.59629254,10.44412838,12.53209972,309.321,3,73.649,70418612.0,2,30.349,0.609716249266678,69.651,4
137,2009,1876,1241,21566,432,4011,4774,4295,388,2281,721,1439,964,2251,4331,7727,,1.207366516,0.146708159,0.0,0.251198889,77.23032453,649273000000.0,1,15.65785942,6.250976631,13.12300014,315.36,3,74.074,71321406.0,2,29.759,0.381394769496135,70.241,4
137,2010,1914,1280,23677,446,4093,4928,4517,399,2420,762,1519,993,2356,4649,8270,100.0,1.098026478,0.200744937,0.0,0.24182938,77.55368451,776993000000.0,1,14.87455791,8.566444206,14.21030045,314.38,3,74.507,72326992.0,2,29.175,0.533448364394165,70.825,4
137,2011,1977,1309,25237,460,4122,5024,4675,406,2533,793,1586,1012,2410,4936,8714,100.0,1.150893616,0.279311824,0.0,0.224436296,76.31344257,838763000000.0,1,13.60035517,6.471879671,12.67990017,339.482,3,74.944,73443254.0,2,28.598,0.665560562758053,71.402,4
137,2012,2033,1327,26185,472,4125,5100,4691,405,2602,822,1638,1027,2441,5168,9021,100.0,1.163572712,0.263110308,0.0,0.21497963,76.03619188,880556000000.0,1,14.12612289,8.891569965,13.02900028,353.666,3,75.373,74651046.0,2,28.026,0.525989989501913,71.974,4
137,2013,2139,1375,26962,494,4170,5251,4738,412,2693,865,1702,1060,2494,5446,9372,100.0,1.107844941,0.208890907,0.0,0.20700061,75.32181901,957783000000.0,1,14.01838471,7.493090305,13.79539967,345.221,3,75.784,75925454.0,1,27.469,0.415611311032165,72.531,4
137,2014,2220,1423,27720,511,4220,5394,4814,416,2773,904,1763,1087,2553,5715,9734,100.0,1.250660636,0.163384111,0.0,0.20826122,74.3877544,938953000000.0,1,14.01997975,8.854572714,11.51329994,361.675,3,76.172,77229262.0,1,26.923,0.333539773949748,73.077,4
137,2015,2274,1457,28043,517,4199,5475,4783,418,2804,930,1811,1101,2574,5935,9950,100.0,1.425196926,0.093873434,0.0,0.209480429,73.82678675,864317000000.0,1,13.80517246,7.670853648,13.33740044,381.332,3,76.532,78529413.0,1,26.389,0.214453624696667,73.611,4
137,2016,2338,1503,28390,527,4230,5621,4804,424,2854,963,1872,1129,2615,6192,10248,100.0,1.555744446,0.078002591,0.0,0.212712573,74.14156436,869693000000.0,1,14.73321297,7.775134153,13.22560024,401.24,3,76.86,79827868.0,1,25.866,0.199685339824521,74.134,4
137,2017,2404,1565,28952,541,4299,5782,4907,436,2932,991,1942,1151,2686,6515,10621,100.0,1.729331708,0.08612914,0.0,0.204466421,72.98910596,858996000000.0,1,14.38025542,11.14431108,11.40299988,425.329,3,77.161,81116451.0,1,25.356,0.240480917073755,74.644,4
137,2018,2466,1628,29247,552,4336,5915,5005,444,2982,1008,2006,1159,2735,6799,10852,100.0,2.017701681,0.16102939,0.0,0.204466421,70.85508439,778377000000.0,1,14.68642097,16.3324639,11.8739996,419.195,3,77.437,82340090.0,1,24.857,0.352995509515902,75.143,4
138,2000,507,97,542,93,477,1081,1365,59,185,142,233,1402,183,256,702,7.318620205,0.438547982,11.0231507,11.02176476,2.955950031,91.96239304,6193246837.0,0,14.5043244,3.392021585,95.01249695,1.361,1,,,1,85.214,,,6
138,2001,527,103,553,97,497,1114,1397,63,185,150,243,1437,194,269,733,8.6,0.517866663,11.61651247,11.61651247,2.99596161,92.99175209,5840503869.0,0,15.58184486,1.865125241,95.21990204,1.418,1,47.22,24388974.0,1,84.799,12.4643931703899,15.201,6
138,2002,533,109,565,100,505,1133,1444,66,189,156,251,1445,200,283,762,7.8,0.519546477,13.21299378,13.21286846,2.812151577,94.24391536,6178563591.0,0,16.7924697,-0.287508512,95.35420227,1.446,1,48.299,25167261.0,1,84.374,14.2481201569043,15.626,6
138,2003,548,116,579,104,510,1156,1487,69,192,161,258,1455,206,298,790,10.62820339,0.528138869,19.4348315,19.43476018,2.620175951,92.78395782,6606884391.0,0,15.74505335,8.680476516,95.27510071,1.512,1,49.421,25980547.0,1,83.939,20.8852302352418,16.061,6
